time,temperature_2m (°F),relativehumidity_2m (%),cloudcover (%),direct_radiation (W/m²),diffuse_radiation (W/m²)
2021-05-14T18:00,86.5,21,5,170,60
2021-05-14T19:00,77.5,30,0,31,22
2021-05-14T20:00,72.6,34,4,0,0
2021-05-14T21:00,69.8,37,1,0,0
2021-05-14T22:00,68.5,38,0,0,0
2021-05-14T23:00,66.9,39,0,0,0
2021-05-15T00:00,65.8,42,0,0,0
2021-05-15T01:00,63.3,45,1,0,0
2021-05-15T02:00,59.3,54,3,0,0
2021-05-15T03:00,58,57,1,0,0
2021-05-15T04:00,57.5,59,2,0,0
2021-05-15T05:00,56.8,61,2,0,0
2021-05-15T06:00,55.9,63,2,38,30
2021-05-15T07:00,59.1,57,1,163,59
2021-05-15T08:00,61.7,53,2,374,84
2021-05-15T09:00,64.9,47,5,549,107
2021-05-15T10:00,67.6,43,1,721,109
2021-05-15T11:00,69.5,39,0,845,105
2021-05-15T12:00,71.5,36,0,901,110
2021-05-15T13:00,74.2,32,0,836,122
2021-05-15T14:00,75.5,34,0,840,108
2021-05-15T15:00,76.6,34,0,723,102
2021-05-15T16:00,76.7,35,0,554,89
2021-05-15T17:00,76.2,36,0,352,83
2021-05-15T18:00,75.4,37,1,172,58
2021-05-15T19:00,70.3,43,0,32,22
2021-05-15T20:00,67.2,46,0,0,0
2021-05-15T21:00,65.5,48,0,0,0
2021-05-15T22:00,64.9,49,1,0,0
2021-05-15T23:00,63.5,51,2,0,0
2021-05-16T00:00,62.2,55,2,0,0
2021-05-16T01:00,60.8,58,1,0,0
2021-05-16T02:00,57.9,69,2,0,0
2021-05-16T03:00,58.6,67,14,0,0
2021-05-16T04:00,58.6,69,55,0,0
2021-05-16T05:00,57.7,71,80,0,0
2021-05-16T06:00,59.3,68,47,43,28
2021-05-16T07:00,63.8,59,58,187,65
2021-05-16T08:00,66.2,54,54,374,82
2021-05-16T09:00,68.7,50,26,545,102
2021-05-16T10:00,71.2,47,32,673,125
2021-05-16T11:00,72.9,45,78,590,215
2021-05-16T12:00,74.3,42,100,473,322
2021-05-16T13:00,77,38,100,479,234
2021-05-16T14:00,79.8,36,40,496,231
2021-05-16T15:00,81,33,21,507,174
2021-05-16T16:00,81.9,31,14,392,130
2021-05-16T17:00,82.3,29,31,262,127
2021-05-16T18:00,81.7,28,29,130,68
2021-05-16T19:00,75.9,36,31,23,25
2021-05-16T20:00,73.1,41,28,0,0
2021-05-16T21:00,71.5,43,3,0,0
2021-05-16T22:00,69.7,46,3,0,0
2021-05-16T23:00,67.8,50,0,0,0
2021-05-17T00:00,66.7,53,0,0,0
2021-05-17T01:00,64.7,56,0,0,0
2021-05-17T02:00,63.8,60,0,0,0
2021-05-17T03:00,62.3,61,0,0,0
2021-05-17T04:00,62.2,63,1,0,0
2021-05-17T05:00,61.1,65,1,0,0
2021-05-17T06:00,61.3,64,0,42,29
2021-05-17T07:00,64.9,59,1,174,64
2021-05-17T08:00,68.4,53,0,372,82
2021-05-17T09:00,71.5,49,0,553,96
2021-05-17T10:00,74,45,0,711,104
2021-05-17T11:00,76.5,41,0,810,110
2021-05-17T12:00,78.4,38,0,854,118
2021-05-17T13:00,82.3,32,0,867,108
2021-05-17T14:00,83.5,31,0,804,106
2021-05-17T15:00,84.7,28,0,693,101
2021-05-17T16:00,85,25,0,543,93
2021-05-17T17:00,84.8,25,2,362,81
2021-05-17T18:00,83.2,26,3,176,60
2021-05-17T19:00,76.2,33,2,34,24
2021-05-17T20:00,72.1,37,2,0,0
2021-05-17T21:00,70.7,40,1,0,0
2021-05-17T22:00,69.6,40,0,0,0
2021-05-17T23:00,67.7,44,0,0,0
2021-05-18T00:00,66.5,48,0,0,0
2021-05-18T01:00,64.3,50,0,0,0
2021-05-18T02:00,62.2,53,0,0,0
2021-05-18T03:00,60.8,58,0,0,0
2021-05-18T04:00,60.4,58,1,0,0
2021-05-18T05:00,60,61,1,0,0
2021-05-18T06:00,60,60,1,46,30
2021-05-18T07:00,63.9,52,0,198,64
2021-05-18T08:00,67.6,49,0,381,84
2021-05-18T09:00,71.2,43,0,569,96
2021-05-18T10:00,73.6,38,0,722,105
2021-05-18T11:00,76.9,31,0,829,111
2021-05-18T12:00,79.3,28,0,886,113
2021-05-18T13:00,83.6,24,0,885,112
2021-05-18T14:00,86.2,22,0,825,110
2021-05-18T15:00,87.1,22,0,712,104
2021-05-18T16:00,87.4,21,0,555,94
2021-05-18T17:00,87.1,20,0,370,81
2021-05-18T18:00,84.2,21,0,180,61
2021-05-18T19:00,77.5,26,0,36,24
2021-05-18T20:00,74.7,27,0,0,0
2021-05-18T21:00,72.6,25,0,0,0
2021-05-18T22:00,71.3,21,0,0,0
2021-05-18T23:00,68.5,25,0,0,0
2021-05-19T00:00,67.1,26,18,0,0
2021-05-19T01:00,63.7,29,27,0,0
2021-05-19T02:00,62.2,31,25,0,0
2021-05-19T03:00,60.4,35,12,0,0
2021-05-19T04:00,59.2,37,9,0,0
2021-05-19T05:00,58.5,39,0,0,0
2021-05-19T06:00,58.5,41,0,49,30
2021-05-19T07:00,63,35,0,204,64
2021-05-19T08:00,66.7,30,0,395,83
2021-05-19T09:00,69.9,26,0,578,95
2021-05-19T10:00,72.8,22,0,731,105
2021-05-19T11:00,75,18,0,838,110
2021-05-19T12:00,77.3,17,0,892,113
2021-05-19T13:00,79.9,17,0,887,113
2021-05-19T14:00,79.7,19,0,824,109
2021-05-19T15:00,79.9,20,0,709,103
2021-05-19T16:00,79.3,22,0,551,94
2021-05-19T17:00,77.4,24,0,367,80
2021-05-19T18:00,74.2,27,0,179,61
2021-05-19T19:00,66.5,34,0,37,24
2021-05-19T20:00,63.9,35,0,0,0
2021-05-19T21:00,62.4,35,0,0,0
2021-05-19T22:00,61.4,35,0,0,0
2021-05-19T23:00,58.6,39,0,0,0
2021-05-20T00:00,57.4,43,0,0,0
2021-05-20T01:00,54.9,45,0,0,0
2021-05-20T02:00,52.9,49,0,0,0
2021-05-20T03:00,51.6,52,0,0,0
2021-05-20T04:00,51.6,50,0,0,0
2021-05-20T05:00,51,51,0,0,1
2021-05-20T06:00,51.8,52,0,52,32
2021-05-20T07:00,57.6,42,0,213,66
2021-05-20T08:00,60.1,37,0,409,84
2021-05-20T09:00,63.2,31,0,596,98
2021-05-20T10:00,65.8,26,0,755,105
2021-05-20T11:00,67.4,23,0,868,109
2021-05-20T12:00,68.9,20,0,925,113
2021-05-20T13:00,70.9,18,0,921,117
2021-05-20T14:00,71,19,0,862,109
2021-05-20T15:00,70.7,18,0,744,102
2021-05-20T16:00,70.9,18,0,584,90
2021-05-20T17:00,70.9,16,0,392,81
2021-05-20T18:00,70.5,13,0,193,63
2021-05-20T19:00,65.5,15,0,41,26
2021-05-20T20:00,63.3,20,0,0,0
2021-05-20T21:00,61.5,29,0,0,0
2021-05-20T22:00,60.4,36,0,0,0
2021-05-20T23:00,58.7,43,1,0,0
2021-05-21T00:00,57.3,47,7,0,0
2021-05-21T01:00,55.3,49,19,0,0
2021-05-21T02:00,56,50,44,0,0
2021-05-21T03:00,55.1,49,75,0,0
2021-05-21T04:00,55.7,47,80,0,0
2021-05-21T05:00,55.5,46,66,0,1
2021-05-21T06:00,55.2,44,34,33,39
2021-05-21T07:00,59.7,37,18,197,71
2021-05-21T08:00,62.2,33,61,402,83
2021-05-21T09:00,64.3,32,55,574,104
2021-05-21T10:00,66.7,28,21,732,110
2021-05-21T11:00,68.6,25,7,795,149
2021-05-21T12:00,70.3,22,20,884,136
2021-05-21T13:00,73.8,17,27,846,148
2021-05-21T14:00,73.4,19,31,742,167
2021-05-21T15:00,74.6,18,37,551,208
2021-05-21T16:00,74.7,17,24,414,179
2021-05-21T17:00,73.2,17,62,221,171
2021-05-21T18:00,70.3,19,61,112,84
2021-05-21T19:00,65.9,31,12,29,28
2021-05-21T20:00,63.6,37,10,0,0
2021-05-21T21:00,61.2,40,8,0,0
2021-05-21T22:00,60.1,41,10,0,0
2021-05-21T23:00,58.4,44,8,0,0
2021-05-22T00:00,57.3,46,10,0,0
2021-05-22T01:00,53.3,53,0,0,0
2021-05-22T02:00,55.5,48,36,0,0
2021-05-22T03:00,55,43,38,0,0
2021-05-22T04:00,55.7,42,37,0,0
2021-05-22T05:00,56.7,39,35,0,1
2021-05-22T06:00,56,43,36,39,35
2021-05-22T07:00,61.9,38,31,158,92
2021-05-22T08:00,63.6,39,26,374,92
2021-05-22T09:00,66.3,37,29,519,134
2021-05-22T10:00,68.4,33,26,658,149
2021-05-22T11:00,70.3,30,35,732,189
2021-05-22T12:00,72.4,27,14,627,248
2021-05-22T13:00,76.3,22,14,850,138
2021-05-22T14:00,76.6,23,32,707,183
2021-05-22T15:00,76.7,23,5,612,164
2021-05-22T16:00,78,21,12,532,107
2021-05-22T17:00,77.3,20,50,345,90
2021-05-22T18:00,77.1,19,49,66,81
2021-05-22T19:00,71.8,24,32,16,30
2021-05-22T20:00,69.4,28,0,0,0
2021-05-22T21:00,67.6,34,0,0,0
2021-05-22T22:00,66.2,37,0,0,0
2021-05-22T23:00,64.9,39,2,0,0
2021-05-23T00:00,63.5,43,1,0,0
2021-05-23T01:00,59.2,49,0,0,0
2021-05-23T02:00,58.1,54,1,0,0
2021-05-23T03:00,59.4,50,1,0,0
2021-05-23T04:00,58.8,51,0,0,0
2021-05-23T05:00,56.3,57,0,0,1
2021-05-23T06:00,59.2,51,0,51,32
2021-05-23T07:00,66.2,39,0,206,65
2021-05-23T08:00,68.8,36,0,392,84
2021-05-23T09:00,70.6,34,0,574,96
2021-05-23T10:00,73.2,30,0,736,101
2021-05-23T11:00,74.9,29,0,820,114
2021-05-23T12:00,76.5,27,0,896,107
2021-05-23T13:00,79.2,22,0,898,106
2021-05-23T14:00,80.8,21,0,832,105
2021-05-23T15:00,81.1,20,0,724,99
2021-05-23T16:00,80.6,21,0,558,94
2021-05-23T17:00,80.1,21,0,378,80
2021-05-23T18:00,79.1,21,0,188,62
2021-05-23T19:00,74.6,25,0,41,27
2021-05-23T20:00,71,29,0,0,0
2021-05-23T21:00,70,32,0,0,0
2021-05-23T22:00,69,34,0,0,0
2021-05-23T23:00,68.3,36,0,0,0
2021-05-24T00:00,67.4,38,0,0,0
2021-05-24T01:00,62.9,46,0,0,0
2021-05-24T02:00,61.6,53,0,0,0
2021-05-24T03:00,59.7,59,0,0,0
2021-05-24T04:00,59.3,60,0,0,0
2021-05-24T05:00,58.3,62,0,0,1
2021-05-24T06:00,58.8,61,0,51,33
2021-05-24T07:00,65.8,51,0,205,65
2021-05-24T08:00,69.4,46,0,392,84
2021-05-24T09:00,72.7,41,2,572,96
2021-05-24T10:00,76.5,35,2,724,104
2021-05-24T11:00,79,31,2,827,112
2021-05-24T12:00,81.7,27,5,887,112
2021-05-24T13:00,85.2,22,8,879,117
2021-05-24T14:00,88.5,20,9,820,112
2021-05-24T15:00,89,20,7,703,109
2021-05-24T16:00,89.6,18,7,538,106
2021-05-24T17:00,88.9,19,5,374,82
2021-05-24T18:00,87.9,18,0,180,67
2021-05-24T19:00,80.5,24,0,42,27
2021-05-24T20:00,77.6,27,0,0,0
2021-05-24T21:00,77.2,29,0,0,0
2021-05-24T22:00,75.5,31,0,0,0
2021-05-24T23:00,74.6,32,0,0,0
2021-05-25T00:00,73.2,35,0,0,0
2021-05-25T01:00,70.3,38,0,0,0
2021-05-25T02:00,68.1,46,0,0,0
2021-05-25T03:00,66.8,48,0,0,0
2021-05-25T04:00,65.9,49,0,0,0
2021-05-25T05:00,64.9,51,0,0,1
2021-05-25T06:00,64.9,53,0,52,33
2021-05-25T07:00,69.7,47,1,206,65
2021-05-25T08:00,73,42,4,384,89
2021-05-25T09:00,77.2,35,6,564,103
2021-05-25T10:00,79.9,31,5,708,117
2021-05-25T11:00,82,26,4,822,114
2021-05-25T12:00,83.3,25,4,879,115
2021-05-25T13:00,86.5,21,4,877,114
2021-05-25T14:00,86.7,22,3,819,111
2021-05-25T15:00,87.4,20,0,712,103
2021-05-25T16:00,87.1,19,0,564,91
2021-05-25T17:00,86.6,18,0,382,79
2021-05-25T18:00,84.2,20,0,193,62
2021-05-25T19:00,77.6,26,0,43,29
2021-05-25T20:00,73.1,30,0,0,0
2021-05-25T21:00,71.8,31,0,0,0
2021-05-25T22:00,70.5,32,0,0,0
2021-05-25T23:00,68.5,37,0,0,0
2021-05-26T00:00,67.7,38,0,0,0
2021-05-26T01:00,65.1,42,0,0,0
2021-05-26T02:00,63,46,0,0,0
2021-05-26T03:00,61.6,49,0,0,0
2021-05-26T04:00,61.7,49,0,0,0
2021-05-26T05:00,61.1,50,0,0,1
2021-05-26T06:00,61.4,50,0,55,34
2021-05-26T07:00,67.6,42,0,215,66
2021-05-26T08:00,71.5,39,0,406,84
2021-05-26T09:00,75.2,35,0,589,97
2021-05-26T10:00,79.2,29,0,743,106
2021-05-26T11:00,82.2,24,0,849,111
2021-05-26T12:00,84.1,20,0,904,114
2021-05-26T13:00,87.7,17,0,902,114
2021-05-26T14:00,88.6,18,0,843,110
2021-05-26T15:00,89.2,16,0,730,104
2021-05-26T16:00,89.7,15,0,574,96
2021-05-26T17:00,89.2,15,0,390,82
2021-05-26T18:00,88.5,15,0,199,63
2021-05-26T19:00,80.4,20,0,46,29
2021-05-26T20:00,76.6,26,0,0,0
2021-05-26T21:00,75.5,29,0,0,0
2021-05-26T22:00,74,29,0,0,0
2021-05-26T23:00,70.9,33,0,0,0
2021-05-27T00:00,69.4,34,0,0,0
2021-05-27T01:00,66.7,38,0,0,0
2021-05-27T02:00,64.8,41,0,0,0
2021-05-27T03:00,63.3,43,0,0,0
2021-05-27T04:00,62.7,44,0,0,0
2021-05-27T05:00,61.5,45,0,0,1
2021-05-27T06:00,63.1,45,0,56,35
2021-05-27T07:00,67.7,38,0,217,66
2021-05-27T08:00,71.7,34,4,409,85
2021-05-27T09:00,75.1,29,9,594,97
2021-05-27T10:00,78.4,24,8,749,106
2021-05-27T11:00,80.8,20,0,855,111
2021-05-27T12:00,83,17,0,913,114
2021-05-27T13:00,87.1,13,5,913,114
2021-05-27T14:00,88.9,12,5,853,112
2021-05-27T15:00,90.1,10,4,740,106
2021-05-27T16:00,90,10,0,583,96
2021-05-27T17:00,89.1,11,0,396,83
2021-05-27T18:00,86.1,18,0,201,64
2021-05-27T19:00,77.4,31,0,46,30
2021-05-27T20:00,74.1,36,0,0,0
2021-05-27T21:00,73,38,0,0,0
2021-05-27T22:00,71.2,44,0,0,0
2021-05-27T23:00,69.1,51,0,0,0
2021-05-28T00:00,68,55,0,0,0
2021-05-28T01:00,66.2,59,0,0,0
2021-05-28T02:00,62.7,64,0,0,0
2021-05-28T03:00,62.3,67,0,0,0
2021-05-28T04:00,62.5,69,0,0,0
2021-05-28T05:00,62,71,0,0,2
2021-05-28T06:00,62.4,70,2,47,33
2021-05-28T07:00,68.2,62,0,198,66
2021-05-28T08:00,71.9,54,0,398,85
2021-05-28T09:00,75.1,46,0,578,97
2021-05-28T10:00,78.7,38,0,729,105
2021-05-28T11:00,80.9,34,1,835,111
2021-05-28T12:00,83.2,30,0,890,113
2021-05-28T13:00,87,24,0,887,113
2021-05-28T14:00,89.1,22,0,827,110
2021-05-28T15:00,90.1,21,0,716,104
2021-05-28T16:00,90.1,21,0,562,94
2021-05-28T17:00,90.2,21,0,380,82
2021-05-28T18:00,89,21,0,194,63
2021-05-28T19:00,81.9,28,0,45,30
2021-05-28T20:00,77.2,32,0,0,0
2021-05-28T21:00,75.1,35,0,0,0
2021-05-28T22:00,73.1,39,0,0,0
2021-05-28T23:00,70.8,44,7,0,0
2021-05-29T00:00,69.5,48,10,0,0
2021-05-29T01:00,67,51,10,0,0
2021-05-29T02:00,64.4,56,19,0,0
2021-05-29T03:00,63.3,57,23,0,0
2021-05-29T04:00,62.6,58,21,0,0
2021-05-29T05:00,62.2,59,25,0,2
2021-05-29T06:00,63.1,58,26,53,35
2021-05-29T07:00,68.5,50,25,194,71
2021-05-29T08:00,71.1,46,18,346,111
2021-05-29T09:00,73.1,42,22,545,113
2021-05-29T10:00,75.9,37,19,694,123
2021-05-29T11:00,79,33,8,815,118
2021-05-29T12:00,82.2,30,0,886,109
2021-05-29T13:00,85.4,26,0,884,110
2021-05-29T14:00,86.9,26,0,823,108
2021-05-29T15:00,87.8,25,0,718,98
2021-05-29T16:00,88.3,25,0,568,93
2021-05-29T17:00,87.4,26,1,378,81
2021-05-29T18:00,85.6,27,5,193,63
2021-05-29T19:00,78.1,34,3,44,31
2021-05-29T20:00,74.6,38,0,0,1
2021-05-29T21:00,73,40,0,0,0
2021-05-29T22:00,71,43,0,0,0
2021-05-29T23:00,68.8,47,0,0,0
2021-05-30T00:00,68.3,49,0,0,0
2021-05-30T01:00,66.2,51,0,0,0
2021-05-30T02:00,63,59,0,0,0
2021-05-30T03:00,63.1,58,0,0,0
2021-05-30T04:00,62.6,59,0,0,0
2021-05-30T05:00,62,61,0,0,2
2021-05-30T06:00,61.9,61,0,53,34
2021-05-30T07:00,67.7,54,0,205,65
2021-05-30T08:00,70.6,51,0,389,83
2021-05-30T09:00,73.8,47,0,566,96
2021-05-30T10:00,77.3,41,0,716,105
2021-05-30T11:00,80,37,0,822,110
2021-05-30T12:00,82.6,35,1,878,114
2021-05-30T13:00,86.9,29,2,878,113
2021-05-30T14:00,90.9,25,1,813,116
2021-05-30T15:00,92.5,23,0,694,113
2021-05-30T16:00,93.4,22,1,557,95
2021-05-30T17:00,93.8,21,0,367,89
2021-05-30T18:00,92.9,21,0,186,66
2021-05-30T19:00,85.6,27,0,45,32
2021-05-30T20:00,82.5,29,0,0,1
2021-05-30T21:00,81,32,0,0,0
2021-05-30T22:00,80,34,0,0,0
2021-05-30T23:00,78.7,37,0,0,0
2021-05-31T00:00,76.5,42,0,0,0
2021-05-31T01:00,72.2,47,0,0,0
2021-05-31T02:00,69.5,52,0,0,0
2021-05-31T03:00,69.1,53,0,0,0
2021-05-31T04:00,68.5,53,0,0,0
2021-05-31T05:00,68,54,0,0,2
2021-05-31T06:00,69.6,49,5,55,35
2021-05-31T07:00,78.4,42,0,209,66
2021-05-31T08:00,84.2,37,0,395,83
2021-05-31T09:00,87.9,32,11,572,96
2021-05-31T10:00,90.5,28,6,722,104
2021-05-31T11:00,92.8,24,3,827,110
2021-05-31T12:00,94.6,23,0,882,113
2021-05-31T13:00,98.2,20,0,881,112
2021-05-31T14:00,100.9,18,4,829,106
2021-05-31T15:00,102,17,0,659,136
2021-05-31T16:00,102.7,15,0,550,100
2021-05-31T17:00,102.7,14,0,381,83
2021-05-31T18:00,101.2,14,0,197,63
2021-05-31T19:00,91.9,21,2,47,31
2021-05-31T20:00,88.6,23,7,0,1
2021-05-31T21:00,87.7,26,0,0,0
2021-05-31T22:00,86.7,27,0,0,0
2021-05-31T23:00,83.8,28,0,0,0
2021-06-01T00:00,81.2,31,0,0,0
2021-06-01T01:00,77.4,35,0,0,0
2021-06-01T02:00,72.1,47,0,0,0
2021-06-01T03:00,72.3,45,0,0,0
2021-06-01T04:00,71.6,46,0,0,0
2021-06-01T05:00,71.4,47,0,0,2
2021-06-01T06:00,73.9,43,0,55,35
2021-06-01T07:00,82.8,37,0,208,65
2021-06-01T08:00,86.7,33,0,393,83
2021-06-01T09:00,90.1,30,0,570,95
2021-06-01T10:00,92.9,27,0,719,104
2021-06-01T11:00,96.2,23,0,818,109
2021-06-01T12:00,98.5,21,0,872,112
2021-06-01T13:00,102.2,17,0,871,112
2021-06-01T14:00,103.5,19,11,816,107
2021-06-01T15:00,104.3,17,20,619,156
2021-06-01T16:00,104.3,17,22,491,132
2021-06-01T17:00,104.3,16,14,371,87
2021-06-01T18:00,102.3,16,17,188,68
2021-06-01T19:00,93.8,21,19,47,32
2021-06-01T20:00,89.7,24,18,0,1
2021-06-01T21:00,87.8,25,8,0,0
2021-06-01T22:00,86.2,26,0,0,0
2021-06-01T23:00,84.6,27,0,0,0
2021-06-02T00:00,82,29,0,0,0
2021-06-02T01:00,78.1,32,0,0,0
2021-06-02T02:00,77.2,36,0,0,0
2021-06-02T03:00,74.7,41,0,0,0
2021-06-02T04:00,73.2,42,0,0,0
2021-06-02T05:00,73.2,43,1,0,2
2021-06-02T06:00,74.3,43,10,56,34
2021-06-02T07:00,79.6,40,14,208,66
2021-06-02T08:00,83.2,38,12,391,84
2021-06-02T09:00,87.1,32,14,567,98
2021-06-02T10:00,91.2,27,12,713,109
2021-06-02T11:00,94.3,23,15,803,124
2021-06-02T12:00,97,20,13,872,117
2021-06-02T13:00,100.7,16,10,870,118
2021-06-02T14:00,103,16,7,816,112
2021-06-02T15:00,103.7,14,6,711,104
2021-06-02T16:00,104.2,13,8,560,95
2021-06-02T17:00,104.2,11,8,385,82
2021-06-02T18:00,102.3,12,5,199,64
2021-06-02T19:00,93.6,19,3,50,32
2021-06-02T20:00,88.9,24,2,0,1
2021-06-02T21:00,86.7,26,0,0,0
2021-06-02T22:00,85.1,29,0,0,0
2021-06-02T23:00,82.1,32,0,0,0
2021-06-03T00:00,80,36,0,0,0
2021-06-03T01:00,76.5,40,0,0,0
2021-06-03T02:00,74.4,46,0,0,0
2021-06-03T03:00,73.4,47,0,0,0
2021-06-03T04:00,72.2,49,0,0,0
2021-06-03T05:00,71.2,51,0,0,2
2021-06-03T06:00,71.8,49,0,56,34
2021-06-03T07:00,77.5,44,0,208,65
2021-06-03T08:00,81.6,40,0,392,83
2021-06-03T09:00,84.4,36,0,568,95
2021-06-03T10:00,88.7,29,0,716,105
2021-06-03T11:00,91.1,26,0,781,134
2021-06-03T12:00,94.1,22,0,874,113
2021-06-03T13:00,98.7,18,0,874,112
2021-06-03T14:00,100.9,17,16,817,109
2021-06-03T15:00,101.5,17,0,708,103
2021-06-03T16:00,101,17,0,562,92
2021-06-03T17:00,100.8,17,0,382,82
2021-06-03T18:00,99.2,18,6,198,64
2021-06-03T19:00,92.5,24,1,49,32
2021-06-03T20:00,88,29,0,0,1
2021-06-03T21:00,85.6,32,0,0,0
2021-06-03T22:00,83.9,33,0,0,0
2021-06-03T23:00,82,36,0,0,0
2021-06-04T00:00,80.8,37,0,0,0
2021-06-04T01:00,77.1,42,0,0,0
2021-06-04T02:00,75.5,45,0,0,0
2021-06-04T03:00,74.6,45,0,0,0
2021-06-04T04:00,74.2,45,0,0,0
2021-06-04T05:00,73.1,46,0,0,2
2021-06-04T06:00,73.5,46,0,56,35
2021-06-04T07:00,78.6,41,0,209,65
2021-06-04T08:00,81.4,39,0,393,83
2021-06-04T09:00,84.7,35,0,569,96
2021-06-04T10:00,88.4,30,0,718,104
2021-06-04T11:00,91,26,0,823,110
2021-06-04T12:00,93.6,23,0,878,113
2021-06-04T13:00,97,20,0,877,113
2021-06-04T14:00,98.3,20,0,822,109
2021-06-04T15:00,98.3,19,0,712,104
2021-06-04T16:00,98.6,19,0,564,94
2021-06-04T17:00,97.8,19,0,386,82
2021-06-04T18:00,95.8,21,0,201,64
2021-06-04T19:00,88.1,29,0,51,33
2021-06-04T20:00,84.1,31,0,0,1
2021-06-04T21:00,82.6,30,0,0,0
2021-06-04T22:00,80.5,30,0,0,0
2021-06-04T23:00,79.3,31,0,0,0
2021-06-05T00:00,77.3,35,0,0,0
2021-06-05T01:00,75.1,38,0,0,0
2021-06-05T02:00,72.2,41,0,0,0
2021-06-05T03:00,71.3,43,0,0,0
2021-06-05T04:00,70.8,44,0,0,0
2021-06-05T05:00,70.6,44,0,0,2
2021-06-05T06:00,71.4,43,0,57,35
2021-06-05T07:00,76.4,38,0,211,66
2021-06-05T08:00,80.3,36,0,396,84
2021-06-05T09:00,83.9,32,0,574,96
2021-06-05T10:00,86.7,28,0,723,105
2021-06-05T11:00,88.6,24,0,830,110
2021-06-05T12:00,91.3,21,0,885,113
2021-06-05T13:00,95.5,15,0,885,113
2021-06-05T14:00,96.4,15,0,829,110
2021-06-05T15:00,96.5,14,1,721,104
2021-06-05T16:00,97.4,13,7,572,95
2021-06-05T17:00,97.3,12,17,393,84
2021-06-05T18:00,96.4,11,19,205,67
2021-06-05T19:00,89.3,15,18,53,34
2021-06-05T20:00,85,18,21,0,1
2021-06-05T21:00,83.7,20,21,0,0
2021-06-05T22:00,81.5,24,22,0,0
2021-06-05T23:00,80,28,16,0,0
2021-06-06T00:00,77.6,32,3,0,0
2021-06-06T01:00,73.9,38,0,0,0
2021-06-06T02:00,71.4,41,0,0,0
2021-06-06T03:00,70.3,44,0,0,0
2021-06-06T04:00,69.3,45,1,0,0
2021-06-06T05:00,69.7,46,0,0,2
2021-06-06T06:00,72.1,43,0,58,36
2021-06-06T07:00,77,37,0,214,66
2021-06-06T08:00,80.6,34,0,399,84
2021-06-06T09:00,83.8,31,0,577,96
2021-06-06T10:00,86.5,29,0,726,105
2021-06-06T11:00,89.2,26,0,830,110
2021-06-06T12:00,90.8,24,0,884,113
2021-06-06T13:00,93.7,22,0,881,113
2021-06-06T14:00,93.5,21,4,823,110
2021-06-06T15:00,93.7,20,4,714,105
2021-06-06T16:00,93.4,18,2,565,96
2021-06-06T17:00,92.8,16,4,389,83
2021-06-06T18:00,91.8,15,0,205,65
2021-06-06T19:00,83.7,25,0,54,34
2021-06-06T20:00,78.9,31,2,0,2
2021-06-06T21:00,76.9,32,2,0,0
2021-06-06T22:00,75.1,31,1,0,0
2021-06-06T23:00,73.7,34,1,0,0
2021-06-07T00:00,72.1,35,1,0,0
2021-06-07T01:00,68.7,42,1,0,0
2021-06-07T02:00,66.3,43,0,0,0
2021-06-07T03:00,64.2,44,0,0,0
2021-06-07T04:00,64,45,0,0,0
2021-06-07T05:00,63.2,43,0,0,2
2021-06-07T06:00,62.5,44,8,42,44
2021-06-07T07:00,66.9,38,26,127,116
2021-06-07T08:00,69.9,35,17,296,147
2021-06-07T09:00,73.4,31,18,551,116
2021-06-07T10:00,76,27,29,745,94
2021-06-07T11:00,78.4,24,30,393,357
2021-06-07T12:00,79.8,23,30,195,451
2021-06-07T13:00,82.1,20,30,149,478
2021-06-07T14:00,82.5,20,23,351,417
2021-06-07T15:00,83.8,19,2,650,153
2021-06-07T16:00,84.7,18,0,579,95
2021-06-07T17:00,83.1,19,0,398,83
2021-06-07T18:00,79.7,22,0,211,65
2021-06-07T19:00,71.6,28,0,56,34
2021-06-07T20:00,68.7,30,0,0,2
2021-06-07T21:00,66.6,32,0,0,0
2021-06-07T22:00,64.5,36,0,0,0
2021-06-07T23:00,63,40,0,0,0
2021-06-08T00:00,62.1,43,0,0,0
2021-06-08T01:00,60.4,46,0,0,0
2021-06-08T02:00,58.3,52,0,0,0
2021-06-08T03:00,57.6,56,0,0,0
2021-06-08T04:00,58.1,55,0,0,0
2021-06-08T05:00,57.8,55,0,0,2
2021-06-08T06:00,57.7,55,0,58,36
2021-06-08T07:00,61.6,47,0,214,67
2021-06-08T08:00,64.9,42,0,402,85
2021-06-08T09:00,68,37,0,582,98
2021-06-08T10:00,71,33,0,734,107
2021-06-08T11:00,72.5,30,0,843,112
2021-06-08T12:00,74.4,27,0,898,115
2021-06-08T13:00,77.2,23,0,897,115
2021-06-08T14:00,78.5,23,0,840,112
2021-06-08T15:00,79,23,0,731,105
2021-06-08T16:00,79.7,22,2,579,97
2021-06-08T17:00,79.1,22,0,398,85
2021-06-08T18:00,78.1,21,1,211,66
2021-06-08T19:00,72.3,28,0,56,35
2021-06-08T20:00,69.4,32,0,0,2
2021-06-08T21:00,67.4,34,2,0,0
2021-06-08T22:00,65.6,33,4,0,0
2021-06-08T23:00,62.9,38,7,0,0
2021-06-09T00:00,61.6,40,9,0,0
2021-06-09T01:00,59.9,43,7,0,0
2021-06-09T02:00,58.4,46,0,0,0
2021-06-09T03:00,58,48,1,0,0
2021-06-09T04:00,58.5,48,1,0,0
